    0.00000000000E+00    0.21306666667E+00    0.00000000000E+00    0.00000000000E+00    0.46933667084E+01
    0.10000000000E+00    0.21304625931E+00    0.76996142244E-02    0.19248312905E-03    0.46938162784E+01
    0.20000000000E+00    0.21304309585E+00    0.15398892093E-01    0.76992574893E-03    0.46938859764E+01
    0.30000000000E+00    0.21305717386E+00    0.23098290009E-01    0.17324389581E-02    0.46935758224E+01
    0.40000000000E+00    0.21308850331E+00    0.30798249294E-01    0.30802931894E-02    0.46928857467E+01
    0.50000000000E+00    0.21313710652E+00    0.38499196509E-01    0.48139154246E-02    0.46918155939E+01
    0.60000000000E+00    0.21320301797E+00    0.46201543746E-01    0.69338865962E-02    0.46903651248E+01
    0.70000000000E+00    0.21328628432E+00    0.53905688897E-01    0.94409391659E-02    0.46885340198E+01
    0.80000000000E+00    0.21338696430E+00    0.61612015913E-01    0.12335954871E-01    0.46863218814E+01
    0.90000000000E+00    0.21350512869E+00    0.69320895028E-01    0.15619962630E-01    0.46837282370E+01
    0.10000000000E+01    0.21364086036E+00    0.77032682982E-01    0.19294136597E-01    0.46807525411E+01
    0.11000000000E+01    0.21379425420E+00    0.84747723210E-01    0.23359794368E-01    0.46773941784E+01
    0.12000000000E+01    0.21396541727E+00    0.92466346025E-01    0.27818395308E-01    0.46736524657E+01
    0.13000000000E+01    0.21415446876E+00    0.10018886878E+00    0.32671539024E-01    0.46695266543E+01
    0.14000000000E+01    0.21436154012E+00    0.10791559600E+00    0.37920963948E-01    0.46650159327E+01
    0.15000000000E+01    0.21458677516E+00    0.11564681954E+00    0.43568546043E-01    0.46601194285E+01
    0.16000000000E+01    0.21483033016E+00    0.12338281867E+00    0.49616297618E-01    0.46548362108E+01
    0.17000000000E+01    0.21509237403E+00    0.13112386019E+00    0.56066366249E-01    0.46491652924E+01
    0.18000000000E+01    0.21537308846E+00    0.13887019850E+00    0.62921033791E-01    0.46431056319E+01
    0.19000000000E+01    0.21567266814E+00    0.14662207568E+00    0.70182715498E-01    0.46366561356E+01
    0.20000000000E+01    0.21599132090E+00    0.15437972155E+00    0.77853959221E-01    0.46298156603E+01
    0.21000000000E+01    0.21632926805E+00    0.16214335369E+00    0.85937444693E-01    0.46225830144E+01
    0.22000000000E+01    0.21668674453E+00    0.16991317747E+00    0.94435982892E-01    0.46149569609E+01
    0.23000000000E+01    0.21706399927E+00    0.17768938609E+00    0.10335251548E+00    0.46069362187E+01
    0.24000000000E+01    0.21746129543E+00    0.18547216053E+00    0.11269011432E+00    0.45985194653E+01
    0.25000000000E+01    0.21787891081E+00    0.19326166960E+00    0.12245198103E+00    0.45897053382E+01
    0.26000000000E+01    0.21831713810E+00    0.20105806982E+00    0.13264144664E+00    0.45804924374E+01
    0.27000000000E+01    0.21877628535E+00    0.20886150547E+00    0.14326197125E+00    0.45708793273E+01
    0.28000000000E+01    0.21925667634E+00    0.21667210848E+00    0.15431714382E+00    0.45608645387E+01
    0.29000000000E+01    0.21975865103E+00    0.22448999836E+00    0.16581068190E+00    0.45504465709E+01
    0.30000000000E+01    0.22028256600E+00    0.23231528214E+00    0.17774643153E+00    0.45396238939E+01
    0.31000000000E+01    0.22082879497E+00    0.24014805424E+00    0.19012836702E+00    0.45283949501E+01
    0.32000000000E+01    0.22139772935E+00    0.24798839639E+00    0.20296059097E+00    0.45167581571E+01
    0.33000000000E+01    0.22198977875E+00    0.25583637747E+00    0.21624733407E+00    0.45047119090E+01
    0.34000000000E+01    0.22260537161E+00    0.26369205341E+00    0.22999295517E+00    0.44922545793E+01
    0.35000000000E+01    0.22324495584E+00    0.27155546698E+00    0.24420194117E+00    0.44793845228E+01
    0.36000000000E+01    0.22390899948E+00    0.27942664765E+00    0.25887890708E+00    0.44661000778E+01
    0.37000000000E+01    0.22459799140E+00    0.28730561140E+00    0.27402859594E+00    0.44523995685E+01
    0.38000000000E+01    0.22531244207E+00    0.29519236051E+00    0.28965587887E+00    0.44382813075E+01
    0.39000000000E+01    0.22605288437E+00    0.30308688335E+00    0.30576575505E+00    0.44237435979E+01
    0.40000000000E+01    0.22681987439E+00    0.31098915411E+00    0.32236335169E+00    0.44087847359E+01
    0.41000000000E+01    0.22761399237E+00    0.31889913258E+00    0.33945392399E+00    0.43934030135E+01
    0.42000000000E+01    0.22843584364E+00    0.32681676389E+00    0.35704285513E+00    0.43775967207E+01
    0.43000000000E+01    0.22928605957E+00    0.33474197815E+00    0.37513565611E+00    0.43613641487E+01
    0.44000000000E+01    0.23016529868E+00    0.34267469021E+00    0.39373796566E+00    0.43447035923E+01
    0.45000000000E+01    0.23107424774E+00    0.35061479930E+00    0.41285555009E+00    0.43276133528E+01
    0.46000000000E+01    0.23201362293E+00    0.35856218867E+00    0.43249430296E+00    0.43100917410E+01
    0.47000000000E+01    0.23298417113E+00    0.36651672526E+00    0.45266024489E+00    0.42921370802E+01
    0.48000000000E+01    0.23398667118E+00    0.37447825924E+00    0.47335952311E+00    0.42737477095E+01
    0.49000000000E+01    0.23502193532E+00    0.38244662364E+00    0.49459841099E+00    0.42549219868E+01
    0.50000000000E+01    0.23609081066E+00    0.39042163390E+00    0.51638330750E+00    0.42356582926E+01
